budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year
12600000,Big Screen Productions,USA,Michaël R. Roskam,Crime,10724389,The Drop,R,12/09/14,106,7.1,Tom Hardy,119833,Dennis Lehane,2014
11000000,DiNovi Pictures,USA,R.J. Cutler,Drama,50474843,If I Stay,PG-13,22/08/14,107,6.8,Chloë Grace Moretz,95609,Shauna Cross,2014
145000000,DreamWorks Animation,USA,Dean DeBlois,Animation,177002924,How to Train Your Dragon 2,PG,13/06/14,102,7.8,Jay Baruchel,243596,Dean DeBlois,2014
5000000,HanWay Films,USA,Adam Wingard,Mystery,322600,The Guest,R,05/09/14,100,6.7,Dan Stevens,73747,Simon Barrett,2014
125000000,Paramount Pictures,USA,Jonathan Liebesman,Action,191204754,Teenage Mutant Ninja Turtles,PG-13,08/08/14,101,5.8,Megan Fox,181678,Josh Appelbaum,2014
70000000,Summit Entertainment,USA,Renny Harlin,Action,18848538,The Legend of Hercules,PG-13,10/01/14,100,4.2,Kellan Lutz,47597,Sean Hood,2014
30000000,Angry Films,USA,Mark Waters,Action,7791146,Vampire Academy,PG-13,07/02/14,104,5.6,Zoey Deutch,45199,Richelle Mead,2014
100000000,Alcon Entertainment,UK,Wally Pfister,Drama,23022309,Transcendence,PG-13,18/04/14,119,6.3,Johnny Depp,189106,Jack Paglen,2014
24000000,Annapurna Pictures,USA,Bennett Miller,Biography,12096300,Foxcatcher,R,16/01/15,134,7,Steve Carell,117034,E. Max Frye,2014
13000000,Chernin Entertainment,USA,Theodore Melfi,Comedy,44134898,St. Vincent,PG-13,24/10/14,102,7.3,Bill Murray,82653,Theodore Melfi,2014
14000000,Open Road Films,Belgium,Erik Van Looy,Mystery,5981749,El penthouse,R,30/01/15,108,6.3,Karl Urban,40462,Bart De Pauw,2014
25000000,Paramount Pictures,USA,Rupert Wyatt,Crime,33631221,The Gambler,R,25/12/14,111,6,Mark Wahlberg,53990,William Monahan,2014
8000000,Treehouse Pictures,USA,Tom Gormican,Comedy,26049082,That Awkward Moment,R,31/01/14,94,6.2,Zac Efron,83613,Tom Gormican,2014
10000000,The Weinstein Company,USA,Tim Burton,Biography,14479776,Big Eyes,PG-13,25/12/14,106,7,Amy Adams,66972,Scott Alexander,2014
9000000,Universal Pictures,France,James DeMonaco,Action,71962800,12 horas para sobrevivir,R,18/07/14,103,6.5,Frank Grillo,110032,James DeMonaco,2014
50000000,StudioCanal,UK,Jaume Collet-Serra,Action,92168600,Non-Stop,PG-13,28/02/14,106,7,Liam Neeson,216312,John W. Richardson,2014
50000000,Broken Road Productions,USA,Steven Quale,Action,47602194,Into the Storm,PG-13,08/08/14,89,5.8,Richard Armitage,57376,John Swetnam,2014
50000000,Warner Bros.,USA,David Dobkin,Crime,47119388,The Judge,R,10/10/14,141,7.4,Robert Downey Jr.,150371,Nick Schenk,2014
35000000,Universal Pictures,USA,Bobby Farrelly,Adventure,86208010,Dumb and Dumber To,PG-13,14/11/14,109,5.7,Jim Carrey,107048,Sean Anders,2014
5000000,Legendary Entertainment,USA,John Erick Dowdle,Horror,21197315,"As Above, So Below",R,29/08/14,93,6.2,Perdita Weeks,57343,John Erick Dowdle,2014
17000000,Genre Films,USA,Luke Greenfield,Comedy,82390774,Let's Be Cops,R,13/08/14,104,6.5,Jake Johnson,114845,Luke Greenfield,2014
42000000,BenderSpink,USA,Sean Anders,Comedy,54445357,Horrible Bosses 2,R,26/11/14,108,6.3,Jason Bateman,129349,Sean Anders,2014
20000000,Before The Door Pictures,USA,J.C. Chandor,Crime,5740310,A Most Violent Year,R,30/01/15,125,7,Oscar Isaac,52607,J.C. Chandor,2014
19800000,21 Laps Entertainment,USA,Shawn Levy,Comedy,34290142,This Is Where I Leave You,R,19/09/14,103,6.6,Jason Bateman,59852,Jonathan Tropper,2014
30000000,Screen Gems,USA,Scott Derrickson,Horror,30577122,Deliver Us from Evil,R,02/07/14,118,6.2,Eric Bana,58772,Scott Derrickson,2014
60000000,Village Roadshow Pictures,USA,Akiva Goldsman,Drama,22451,Winter's Tale,PG-13,14/02/14,118,6.2,Colin Farrell,45005,Akiva Goldsman,2014
22000000,Scott Free Productions,UK,Rowan Joffe,Drama,2963012,Before I Go to Sleep,R,31/10/14,92,6.3,Nicole Kidman,56415,Rowan Joffe,2014
20000000,Bluegrass Films,USA,Shana Feste,Drama,23393765,Endless Love,PG-13,14/02/14,104,6.3,Gabriella Wilde,34658,Shana Feste,2014
16800000,Gravier Productions,USA,Woody Allen,Comedy,10506939,Magic in the Moonlight,PG-13,15/08/14,97,6.6,Colin Firth,53136,Woody Allen,2014
30000000,2929 Productions,Czech Republic,Susanne Bier,Drama,176305,Serena,R,26/02/15,109,5.4,Bradley Cooper,20668,Christopher Kyle,2014
28000000,EuropaCorp,USA,McG,Action,30697999,3 Days to Kill,PG-13,21/02/14,117,6.2,Kevin Costner,75138,Adi Hasak,2014
22000000,Amblin Entertainment,USA,Lasse Hallström,Comedy,54240821,The Hundred-Foot Journey,PG,08/08/14,122,7.3,Helen Mirren,61319,Steven Knight,2014
28000000,1984 Private Defense Contractors,USA,Scott Frank,Crime,26307600,A Walk Among the Tombstones,R,19/09/14,114,6.5,Liam Neeson,95753,Lawrence Block,2014
5000000,Lutzus-Brown,USA,Richard Glatzer,Drama,18754371,Still Alice,PG-13,20/02/15,101,7.5,Julianne Moore,101773,Richard Glatzer,2014
70000000,Columbia Pictures,USA,George Clooney,Drama,78031620,The Monuments Men,PG-13,07/02/14,118,6.1,George Clooney,109977,George Clooney,2014
4000000,Automatik Entertainment,USA,William Eubank,Sci-Fi,600896,The Signal,PG-13,10/07/14,97,6.1,Brenton Thwaites,53291,Carlyle Eubank,2014
55000000,StudioCanal,UK,Paul King,Animation,76223578,Paddington,PG,16/01/15,95,7.2,Hugh Bonneville,56480,Paul King,2014
7000000,Cinelou Films,USA,Daniel Barnz,Drama,1873547,Cake,R,23/01/15,102,6.4,Jennifer Aniston,30337,Patrick Tobin,2014
4500000,Pt. Merantau Films,Indonesia,Gareth Evans,Action,2625803,The Raid 2,R,11/04/14,150,8,Iko Uwais,93993,Gareth Evans,2014
5000000,Universal Pictures,Japan,Stiles White,Horror,50856010,Ouija,PG-13,24/10/14,89,4.5,Olivia Cooke,39099,Juliet Snowden,2014
65000000,Hopscotch Features,USA,Stuart Beattie,Action,19075290,"I, Frankenstein",PG-13,24/01/14,92,5.1,Aaron Eckhart,70705,Stuart Beattie,2014
20000000,Pathé,UK,Ava DuVernay,Biography,52076908,Selma,PG-13,09/01/15,128,7.5,David Oyelowo,69760,Paul Webb,2014
16000000,EuropaCorp,USA,Tommy Lee Jones,Drama,2428883,The Homesman,R,18/05/14,122,6.6,Tommy Lee Jones,24489,Tommy Lee Jones,2014
19000000,Gail Katz Productions,USA,Edward Zwick,Biography,2436062,Pawn Sacrifice,PG-13,25/09/15,115,7,Tobey Maguire,29268,Steven Knight,2014
16000000,Stoney Lake Entertainment,USA,Vic Armstrong,Action,13998282,Left Behind,PG-13,03/10/14,110,3.1,Nicolas Cage,28203,Jerry B. Jenkins,2014
15000000,Lionsgate,UK,Anton Corbijn,Crime,17237244,A Most Wanted Man,R,01/08/14,122,6.8,Philip Seymour Hoffman,62647,Andrew Bovell,2014
10000000,River Road Entertainment,USA,Bill Pohlad,Biography,12547189,Love & Mercy,PG-13,19/06/15,121,7.4,John Cusack,28639,Oren Moverman,2014
132000000,DreamWorks Animation,USA,Eric Darnell,Animation,83348920,Penguins of Madagascar,PG,26/11/14,92,6.7,Tom McGrath,66287,Michael Colton,2014
35000000,Open Road Films (II),USA,David Ayer,Action,10508518,Sabotage,R,28/03/14,109,5.7,Arnold Schwarzenegger,51146,Skip Woods,2014
15000000,Prospero Pictures,Canada,David Cronenberg,Comedy,347648,Mapa a las estrellas,R,27/02/15,111,6.2,Julianne Moore,31631,Bruce Wagner,2014
5000000,Sierra / Affinity,USA,Michael Cuesta,Biography,2450846,Kill the Messenger,R,10/04/15,112,7,Jeremy Renner,36607,Peter Landesman,2014
25000000,Summit Entertainment,USA,Ivan Reitman,Drama,28831145,Draft Day,PG-13,11/04/14,110,6.8,Kevin Costner,43430,Scott Rothman,2014
100000,Duplass Brothers Productions,USA,Charlie McDowell,Drama,511635,The One I Love,R,08/08/14,91,7.1,Mark Duplass,27078,Justin Lader,2014
16000000,Paramount Pictures,USA,Jason Reitman,Comedy,461162,"Men, Women & Children",R,17/10/14,119,6.7,Kaitlyn Dever,25383,Jason Reitman,2014
10000000,Scott Rudin Productions,USA,Noah Baumbach,Comedy,7574066,While We're Young,R,17/04/15,97,6.3,Ben Stiller,35437,Noah Baumbach,2014
2000000,Pure Flix Productions,USA,Harold Cronk,Drama,60755732,God's Not Dead,PG,21/03/14,100,4.8,Shane Harper,34760,Hunter Dennis,2014
45000000,Offspring Entertainment,USA,Trish Sie,Drama,14904384,Step Up All In,PG-13,08/08/14,112,6,Ryan Guzman,27883,Duane Adler,2014
145000000,Bullwinkle Studios,USA,Rob Minkoff,Animation,111506430,Mr. Peabody & Sherman,PG,07/03/14,92,6.8,Ty Burrell,52421,Jay Ward,2014
28000000,EuropaCorp,France,Camille Delamarre,Action,20285518,Fortaleza prohibida,PG-13,25/04/14,90,5.7,Paul Walker,34795,Luc Besson,2014
6000000,Warner Bros. Digital Distribution,USA,Rob Thomas,Crime,3319109,Veronica Mars,PG-13,13/03/14,107,6.8,Kristen Bell,44057,Rob Thomas,2014
28000000,Walt Disney Pictures,USA,Miguel Arteta,Comedy,66954149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",PG,10/10/14,81,6.2,Steve Carell,33226,Rob Lieber,2014
22500000,Fear of God Films,Australia,Russell Crowe,Drama,4190530,Promesa de Vida,R,22/05/15,111,7.1,Russell Crowe,60858,Andrew Knight,2014
15000000,Relativity Media,USA,Roger Donaldson,Action,24984868,The November Man,R,27/08/14,108,6.3,Pierce Brosnan,54875,Michael Finch,2014
2000000,Bold Films,USA,Ryan Gosling,Drama,43282,Lost River,R,10/04/15,95,5.8,Christina Hendricks,13654,Ryan Gosling,2014
42000000,Gulfstream Pictures,Canada,Peter Lepeniotis,Animation,64251541,Locos por las nueces,PG,17/01/14,85,5.8,Will Arnett,21922,Lorne Cameron,2014
17000000,Chapter 2,France,Andrea Di Stefano,Crime,106869,Escobar,R,26/06/15,120,6.6,Benicio Del Toro,16839,Andrea Di Stefano,2014
5000000,Codeblack Entertainment,USA,Bille Woodruff,Drama,17382982,Addicted,R,10/10/14,106,5.2,Sharon Leal,6772,Christina Welsh,2014
103000000,Twentieth Century Fox Animation,USA,Carlos Saldanha,Animation,131538435,Rio 2,G,11/04/14,101,6.3,Jesse Eisenberg,64550,Don Rhymer,2014
40000000,Four Seasons Partnership,USA,Clint Eastwood,Biography,47034272,Jersey Boys,R,20/06/14,134,6.8,John Lloyd Young,27637,Marshall Brickman,2014
6000000,Worldview Entertainment,USA,Zach Braff,Comedy,3588432,Wish I Was Here,R,25/07/14,106,6.7,Zach Braff,32275,Adam J. Braff,2014
20000000,Gary Sanchez Productions,USA,Ben Falcone,Comedy,84525432,Tammy,R,02/07/14,97,4.9,Melissa McCarthy,40108,Melissa McCarthy,2014
500000,Camfam Studios,USA,Darren Doane,Comedy,2783970,Saving Christmas,PG,14/11/14,79,1.5,Kirk Cameron,13059,Darren Doane,2014
25000000,Cube Vision,USA,Tim Story,Action,134938200,Ride Along,PG-13,17/01/14,99,6.2,Ice Cube,84906,Greg Coolidge,2014
5000000,Anonymous Content,USA,Lynn Shelton,Comedy,440338,Laggies,R,24/10/14,99,6.4,Keira Knightley,34852,Andrea Seigel,2014
60000000,Laika Entertainment,USA,Graham Annable,Animation,50837305,The Boxtrolls,PG,26/09/14,96,6.8,Ben Kingsley,46486,Irena Brignull,2014
2400000,Abbolita Productions,USA,Jeff Baena,Comedy,80315,Life After Beth,R,15/07/14,89,5.6,Aubrey Plaza,15603,Jeff Baena,2014
7000000,Black Entertainment Television (BET),USA,Gina Prince-Bythewood,Drama,14618727,Beyond the Lights,PG-13,14/11/14,116,6.9,Gugu Mbatha-Raw,12718,Gina Prince-Bythewood,2014
12000000,IAC Films,USA,Chris Rock,Comedy,25277561,Top Five,R,12/12/14,102,6.4,Chris Rock,23426,Chris Rock,2014
20000000,Alcon Entertainment,Kenya,Philippe Falardeau,Drama,2716989,Una buena mentira,PG-13,23/10/14,110,7.4,Reese Witherspoon,22783,Margaret Nagle,2014
25000000,Walt Disney Pictures,USA,Craig Gillespie,Biography,36447959,Million Dollar Arm,PG,16/05/14,124,7,Jon Hamm,38459,Tom McCarthy,2014
1000000,GNK Productions,USA,Peter Sattler,Drama,9837,Camp X-Ray,R,17/10/14,117,7,Kristen Stewart,33542,Peter Sattler,2014
18000000,ASIG Productions,USA,Rob Reiner,Comedy,15155772,And So It Goes,PG-13,25/07/14,94,5.8,Michael Douglas,10327,Mark Andrus,2014
8500000,Porchlight Films,Australia,David Michôd,Action,1109199,The Rover,R,20/06/14,103,6.4,Guy Pearce,36879,Joel Edgerton,2014
5000000,Affirm Films,USA,Andrew Erwin,Comedy,10429707,Moms' Night Out,PG,09/05/14,98,5.4,Sarah Drew,11445,Jon Erwin,2014
24000000,LStar Capital,USA,Tim Story,Comedy,65182182,Think Like a Man Too,PG-13,20/06/14,106,5.8,Kevin Hart,16706,Keith Merryman,2014
12500000,Screen Gems,USA,Steve Pink,Comedy,48637684,About Last Night,R,14/02/14,100,6.1,Kevin Hart,18519,Leslye Headland,2014
1000000,Rook Films,UK,Peter Strickland,Drama,32630,The Duke of Burgundy,UNRATED,23/01/15,104,6.6,Sidse Babett Knudsen,8925,Peter Strickland,2014
5000000,Gordon Bijelonic / Datari Turner Films,USA,John Stockwell,Biography,5565,Kid Cannabis,NOT RATED,18/04/14,110,6.4,Jonathan Daniel Brown,8218,John Stockwell,2014
15000000,Alliance Films,UK,Tom Harper,Drama,26496583,The Woman in Black 2: Angel of Death,PG-13,02/01/15,98,4.9,Helen McCrory,22255,Jon Croker,2014
5000000,Unified Pictures,USA,William H. Macy,Comedy,37440,Rudderless,R,21/02/15,105,7.5,Billy Crudup,14913,Casey Twenter,2014
50000000,Walt Disney Pictures,USA,James Bobin,Adventure,51183113,Muppets Most Wanted,PG,21/03/14,107,6.4,Ricky Gervais,26380,James Bobin,2014
13000000,Relativity Media,USA,Dave Green,Adventure,38916903,Earth to Echo,PG,02/07/14,91,5.8,Teo Halm,16757,Henry Gayden,2014
13200000,Screen Gems,USA,Sam Miller,Crime,52543632,No Good Deed,PG-13,12/09/14,84,5.6,Taraji P. Henson,14236,Aimee Lagos,2014
15000000,Affirm Films,USA,Thomas Carter,Drama,30127963,When the Game Stands Tall,PG,22/08/14,115,6.7,Jim Caviezel,13653,Scott Marshall Smith,2014
4000000,RADiUS-TWC,USA,Daniel Stamm,Horror,9134,13 Sins,R,11/04/14,93,6.3,Mark Webber,26332,David Birke,2014
12000000,TriStar Pictures,USA,Randall Wallace,Biography,91443253,Heaven Is for Real,PG,16/04/14,99,5.8,Greg Kinnear,22482,Randall Wallace,2014
5000000,Occupant Entertainment,UK,Geoff Moore,Comedy,72273,Better Living Through Chemistry,NOT RATED,14/03/14,91,6.3,Sam Rockwell,12284,Geoff Moore,2014
4000000,Baby Way Productions,USA,Michael Tiddes,Comedy,17329486,A Haunted House 2,R,18/04/14,86,4.7,Marlon Wayans,16194,Marlon Wayans,2014
6000000,WhiteFlame Productions,USA,Andrew Fleming,Comedy,11766,Barefoot,PG-13,04/09/14,90,6.6,Evan Rachel Wood,19248,Stephen Zotnowski,2014
3000000,Unison Films,USA,Ned Benson,Drama,585640,The Disappearance of Eleanor Rigby: Them,R,12/09/14,123,6.3,James McAvoy,9569,Ned Benson,2014
200000,Exclusive Media Group,USA,John Pogue,Horror,8496112,The Quiet Ones,PG-13,25/04/14,98,5.1,Jared Harris,16654,Craig Rosenberg,2014
1000000,Park Pictures,USA,John Slattery,Crime,104401,God's Pocket,R,08/08/14,88,6.1,Philip Seymour Hoffman,9072,Peter Dexter,2014
245000000,Lucasfilm,USA,J.J. Abrams,Action,936662225,Star Wars: The Force Awakens,PG-13,18/12/15,136,8.1,Daisy Ridley,687192,Lawrence Kasdan,2015
150000000,Warner Bros. Pictures,Australia,George Miller,Action,153636354,Mad Max: Fury Road,R,15/05/15,120,8.1,Tom Hardy,661575,George Miller,2015
44000000,Visiona Romantica,USA,Quentin Tarantino,Crime,54117416,The Hateful Eight,R,30/12/15,167,7.8,Samuel L. Jackson,360020,Quentin Tarantino,2015
110000000,Village Roadshow Pictures,USA,Brad Peyton,Action,155190832,San Andreas,PG-13,29/05/15,114,6.1,Dwayne Johnson,167250,Carlton Cuse,2015
30000000,Black Label Media,USA,Denis Villeneuve,Action,46889293,Sicario,R,02/10/15,121,7.6,Emily Blunt,257207,Taylor Sheridan,2015
40000000,Focus Features,USA,Sam Taylor-Johnson,Drama,166167230,Fifty Shades of Grey,R,13/02/15,125,4.1,Dakota Johnson,250086,Kelly Marcel,2015
155000000,Paramount Pictures,USA,Alan Taylor,Action,89760956,Terminator Genisys,PG-13,01/07/15,126,6.5,Arnold Schwarzenegger,212532,Laeta Kalogridis,2015
135000000,Regency Enterprises,Hong Kong,Alejandro González Iñárritu,Adventure,183637894,Revenant: El Renacido,R,08/01/16,156,8,Leonardo DiCaprio,522384,Mark L. Smith,2015
108000000,Twentieth Century Fox Film Corporation,UK,Ridley Scott,Adventure,228433663,The Martian,PG-13,02/10/15,144,8,Matt Damon,579946,Drew Goddard,2015
61000000,Gotham Group,USA,Wes Ball,Action,81670090,Maze Runner: The Scorch Trials,PG-13,18/09/15,131,6.3,Dylan O'Brien,166404,T.S. Nowlin,2015
245000000,B24,UK,Sam Mendes,Action,200074175,Spectre,PG-13,06/11/15,148,6.8,Daniel Craig,318152,John Logan,2015
150000000,Universal Pictures,USA,Colin Trevorrow,Action,652270625,Jurassic World,PG-13,12/06/15,124,7,Chris Pratt,469200,Rick Jaffa,2015
3500000,Parts and Labor,USA,Robert Eggers,Horror,25138292,The Witch,R,19/02/16,92,6.8,Anya Taylor-Joy,111384,Robert Eggers,2015
13000000,Element Pictures,Ireland,Lenny Abrahamson,Drama,14677654,La habitación,R,22/01/16,118,8.2,Brie Larson,241695,Emma Donoghue,2015
95000000,Allison Shearmur Productions,USA,Kenneth Branagh,Drama,201151353,Cinderella,PG,13/03/15,105,7,Lily James,121576,Chris Weitz,2015
28000000,Plan B Entertainment,USA,Adam McKay,Biography,70259870,The Big Short,R,23/12/15,130,7.8,Christian Bale,260244,Charles Randolph,2015
30000000,Cross Creek Pictures,UK,Brian Helgeland,Biography,1872994,Legend,R,20/11/15,132,7,Tom Hardy,115765,Brian Helgeland,2015
65000000,Twentieth Century Fox Film Corporation,USA,Paul Feig,Action,110825712,Spy,R,05/06/15,119,7,Melissa McCarthy,193925,Paul Feig,2015
250000000,Marvel Studios,USA,Joss Whedon,Action,459005868,Avengers: Age of Ultron,PG-13,01/05/15,141,7.4,Robert Downey Jr.,537832,Joss Whedon,2015
190000000,Walt Disney Pictures,USA,Brad Bird,Action,93436322,Tomorrowland,PG,22/05/15,130,6.5,George Clooney,147385,Damon Lindelof,2015
75000000,Warner Bros.,USA,Guy Ritchie,Action,45445109,The Man from U.N.C.L.E.,PG-13,14/08/15,116,7.3,Henry Cavill,212440,Guy Ritchie,2015
15000000,Working Title Films,UK,Tom Hooper,Biography,12706393,The Danish Girl,R,22/01/16,119,7.1,Eddie Redmayne,117432,David Ebershoff,2015
175000000,Pixar Animation Studios,USA,Pete Docter,Animation,356461711,Inside Out,PG,19/06/15,95,8.2,Amy Poehler,439792,Pete Docter,2015
176000000,Warner Bros.,USA,Lana Wachowski,Action,47387723,Jupiter Ascending,PG-13,06/02/15,127,5.3,Channing Tatum,153531,Lilly Wachowski,2015
2500000,Black Bear Pictures,USA,Eli Roth,Drama,36336,Knock Knock,R,09/10/15,99,4.9,Keanu Reeves,56938,Eli Roth,2015
20000000,Participant Media,USA,Tom McCarthy,Crime,45055776,Spotlight,R,20/11/15,128,8.1,Mark Ruffalo,287421,Josh Singer,2015
11800000,The Weinstein Company,UK,Todd Haynes,Drama,12711491,Carol,R,15/01/16,118,7.2,Cate Blanchett,81966,Phyllis Nagy,2015
150000000,Paramount Pictures,China,Christopher McQuarrie,Action,195042377,Misión: imposible 5 - Nación secreta,PG-13,31/07/15,131,7.4,Tom Cruise,265527,Christopher McQuarrie,2015
190000000,Universal Pictures,USA,James Wan,Action,353007020,Furious 7,PG-13,03/04/15,137,7.2,Vin Diesel,309837,Chris Morgan,2015
29000000,Brownstone Productions (II),USA,Elizabeth Banks,Comedy,184296230,Pitch Perfect 2,PG-13,15/05/15,115,6.4,Anna Kendrick,112447,Kay Cannon,2015
20000000,3 Arts Entertainment,USA,John Wells,Comedy,13650738,Burnt,R,30/10/15,101,6.6,Bradley Cooper,80803,Steven Knight,2015
55000000,Working Title Films,UK,Baltasar Kormákur,Action,43482270,Everest,PG-13,25/09/15,121,7.1,Jason Clarke,160640,William Nicholson,2015
130000000,Gary Sanchez Productions,USA,Peyton Reed,Action,180202163,Ant-Man,PG-13,17/07/15,117,7.3,Paul Rudd,388417,Edgar Wright,2015
28000000,Universal Pictures,USA,F. Gary Gray,Biography,161197785,Straight Outta Compton,R,14/08/15,147,7.9,O'Shea Jackson Jr.,146861,Jonathan Herman,2015
160000000,Color Force,USA,Francis Lawrence,Action,281723902,The Hunger Games: Mockingjay - Part 2,PG-13,20/11/15,137,6.6,Jennifer Lawrence,212989,Peter Craig,2015
5000000,Blinding Edge Pictures,USA,M. Night Shyamalan,Horror,65206105,The Visit,PG-13,11/09/15,94,6.2,Olivia DeJonge,86781,M. Night Shyamalan,2015
25000000,Lakeshore Entertainment,USA,Lee Toland Krieger,Drama,42478175,The Age of Adaline,PG-13,24/04/15,112,7.2,Blake Lively,118727,J. Mills Goodloe,2015
53000000,Cross Creek Pictures,USA,Scott Cooper,Biography,62575678,Black Mass,R,18/09/15,123,6.9,Johnny Depp,140407,Mark Mallouk,2015
55000000,Double Dare You (DDY),USA,Guillermo del Toro,Drama,31056945,Crimson Peak,R,16/10/15,119,6.5,Mia Wasikowska,102529,Guillermo del Toro,2015
30000000,Escape Artists,Hong Kong,Antoine Fuqua,Drama,52421953,Revancha,R,24/07/15,124,7.4,Jake Gyllenhaal,176502,Kurt Sutter,2015
35000000,Metro-Goldwyn-Mayer (MGM),USA,Ryan Coogler,Drama,109767581,Creed,PG-13,25/11/15,133,7.6,Michael B. Jordan,182827,Ryan Coogler,2015
110000000,Summit Entertainment,USA,Robert Schwentke,Action,130179072,Insurgent,PG-13,20/03/15,119,6.3,Shailene Woodley,178165,Brian Duffield,2015
35000000,Twentieth Century Fox Film Corporation,USA,Aleksander Bach,Action,22464430,Hitman: Agent 47,R,21/08/15,96,5.7,Rupert Friend,72970,Skip Woods,2015
8500000,CBS Films,USA,Ari Sandel,Comedy,34017854,The DUFF,PG-13,20/02/15,101,6.5,Mae Whitman,60469,Josh A. Cagan,2015
35000000,Universal Pictures,Japan,Judd Apatow,Comedy,110212700,Esta chica es un desastre,R,17/07/15,125,6.3,Amy Schumer,110244,Amy Schumer,2015
5000000,Blumhouse Productions,USA,Joel Edgerton,Drama,43771291,The Gift,R,07/08/15,108,7.1,Jason Bateman,103554,Joel Edgerton,2015
